symbol,report_type,fiscal_date,reported_currency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
PFE,quarterly,2015-06-30,USD,160878000000,51715000000,3670000000,3670000000,5796000000,0,109162000000,11432000000,0,33424000000,33424000000,41571000000,0,17650000000,26586000000,6712000000,0,93698000000,24143000000,0,0,0,8394000000,69555000000,0,26729000000,0,0,35123000000,11762000000,18167000000,66894000000,-79098000000,73620000000,458000000,6243000000
PFE,quarterly,2015-03-31,USD,160640000000,49443000000,3563000000,3563000000,5786000000,0,111196000000,11527000000,0,34333000000,34333000000,41854000000,0,18289000000,24145000000,7029000000,0,93053000000,20222000000,0,0,0,6555000000,72831000000,0,29370000000,0,0,35925000000,9999000000,18988000000,67304000000,-79100000000,74471000000,458000000,6292000000
PFE,quarterly,2014-12-31,USD,169274000000,57702000000,3343000000,3343000000,5663000000,0,111573000000,11762000000,0,35167000000,35167000000,42069000000,0,17518000000,32779000000,5409000000,0,97652000000,21631000000,0,0,0,5141000000,76021000000,0,31541000000,3012000000,0,36682000000,12749000000,19500000000,71301000000,-73021000000,72176000000,455000000,6374000000
PFE,quarterly,2014-09-30,USD,171362000000,56987000000,2437000000,2437000000,6355000000,0,114376000000,12032000000,0,36375000000,36375000000,42724000000,0,18451000000,31009000000,7231000000,0,93057000000,19920000000,0,0,0,5389000000,73137000000,0,31666000000,0,0,37055000000,10666000000,15151000000,77988000000,-71820000000,74292000000,455000000,6403000000
PFE,quarterly,2014-06-30,USD,172612000000,58287000000,3406000000,3406000000,6249000000,0,114325000000,12179000000,0,37360000000,37360000000,42661000000,0,17168000000,30648000000,7596000000,0,95656000000,21938000000,0,0,0,5561000000,73718000000,0,32267000000,0,0,37828000000,12627000000,15142000000,76633000000,-70535000000,71627000000,454000000,6444000000
PFE,quarterly,2014-03-31,USD,171808000000,57793000000,2862000000,2862000000,6066000000,0,114015000000,12347000000,0,38122000000,38122000000,42467000000,0,15822000000,31019000000,8447000000,0,93740000000,24790000000,0,0,0,9319000000,68950000000,0,27649000000,0,0,36968000000,12074000000,15378000000,77769000000,-69204000000,72028000000,454000000,6476000000
PFE,quarterly,2013-12-31,USD,172101000000,56244000000,2183000000,2183000000,6166000000,0,115857000000,12397000000,0,39385000000,39385000000,42519000000,0,16406000000,30225000000,8313000000,0,95481000000,23366000000,0,0,0,6027000000,72115000000,0,30462000000,0,0,36489000000,13427000000,16063000000,76307000000,-67923000000,69732000000,453000000,6533000000
PFE,quarterly,2013-09-30,USD,175521000000,59500000000,2052000000,2052000000,6482000000,0,116021000000,12359000000,0,40549000000,40549000000,42400000000,0,15731000000,31627000000,7968000000,0,97167000000,20373000000,0,0,0,4738000000,76794000000,0,31812000000,0,0,36550000000,12546000000,22550000000,77969000000,-63272000000,70381000000,452000000,6656000000
PFE,quarterly,2013-06-30,USD,179335000000,61435000000,2436000000,2436000000,6282000000,0,117900000000,12443000000,0,41776000000,41776000000,42431000000,0,16107000000,31275000000,9919000000,0,100358000000,23450000000,0,0,0,5214000000,76908000000,0,31532000000,0,0,36746000000,15354000000,23038000000,78547000000,-59515000000,67628000000,451000000,7117000000
PFE,quarterly,2013-03-31,USD,187398000000,64763000000,2134000000,2134000000,7035000000,0,122635000000,13950000000,0,44109000000,44109000000,43752000000,0,15392000000,33212000000,9647000000,0,104571000000,27543000000,0,0,0,8896000000,77028000000,0,31481000000,0,0,40377000000,14210000000,23102000000,82250000000,-44832000000,56972000000,450000000,7269000000
PFE,quarterly,2012-12-31,USD,185798000000,61415000000,10389000000,10389000000,7063000000,0,124383000000,14461000000,0,46013000000,46013000000,44672000000,0,14149000000,22319000000,12265000000,0,104120000000,28619000000,0,0,0,6424000000,75501000000,0,31036000000,0,0,37460000000,18264000000,22872000000,81260000000,-40121000000,54240000000,448000000,7395000000
PFE,quarterly,2012-09-30,USD,182603000000,57127000000,4506000000,4506000000,7516000000,0,125476000000,14606000000,0,47209000000,47209000000,44370000000,0,13429000000,18462000000,14120000000,0,100488000000,29131000000,0,0,0,7774000000,71357000000,0,31083000000,0,0,38857000000,16602000000,21141000000,81703000000,-36703000000,51256000000,447000000,7508000000
PFE,quarterly,2012-06-30,USD,182842000000,58765000000,3031000000,3031000000,7001000000,0,124077000000,14756000000,0,48399000000,48399000000,44568000000,0,10548000000,21275000000,14576000000,0,102881000000,30798000000,0,0,0,7703000000,72083000000,0,30868000000,0,0,38571000000,17832000000,22728000000,79547000000,-34863000000,47904000000,447000000,7537000000
PFE,quarterly,2012-03-31,USD,185683000000,54863000000,2934000000,2934000000,7189000000,0,130820000000,16192000000,0,52801000000,52801000000,45252000000,0,10632000000,21038000000,9520000000,0,102006000000,27094000000,0,0,0,5526000000,74912000000,0,33543000000,0,0,39069000000,16547000000,21630000000,83256000000,-33519000000,48124000000,446000000,7598000000
PFE,quarterly,2011-12-31,USD,188002000000,57728000000,3539000000,3539000000,7769000000,0,130274000000,16938000000,0,53833000000,53833000000,45067000000,0,9457000000,23219000000,763000000,0,105381000000,28069000000,0,0,0,4018000000,77312000000,0,34931000000,0,0,38949000000,19360000000,22784000000,82190000000,-31801000000,46210000000,445000000,7687000000
PFE,quarterly,2011-09-30,USD,196132000000,62732000000,3706000000,3706000000,8426000000,0,133400000000,17721000000,0,55597000000,55597000000,45409000000,0,9468000000,25257000000,9594000000,0,105602000000,27856000000,0,0,0,5637000000,77746000000,0,35399000000,0,0,41036000000,16239000000,21932000000,90047000000,-28586000000,48121000000,445000000,7810000000
PFE,quarterly,2011-06-30,USD,195899000000,60484000000,3096000000,3096000000,8597000000,0,135415000000,18281000000,0,57059000000,57059000000,45107000000,0,10207000000,22388000000,11211000000,0,106936000000,30471000000,0,0,0,5988000000,76465000000,0,35723000000,0,0,41711000000,18936000000,20670000000,88481000000,-26471000000,44320000000,445000000,7935000000
PFE,quarterly,2011-03-31,USD,194956000000,58244000000,730000000,730000000,8467000000,0,136712000000,18833000000,0,58497000000,58497000000,44853000000,0,9811000000,23279000000,10586000000,0,104423000000,29171000000,0,0,0,6093000000,75252000000,0,35308000000,0,0,41401000000,17370000000,20530000000,90067000000,-24215000000,44926000000,444000000,8035000000
PFE,quarterly,2010-12-31,USD,195014000000,60468000000,1735000000,1735000000,8405000000,0,134546000000,19123000000,0,57558000000,57558000000,43947000000,0,9748000000,26277000000,8972000000,0,106749000000,28609000000,0,0,0,5623000000,78140000000,0,38410000000,0,0,44033000000,18014000000,21082000000,87813000000,-22712000000,42716000000,444000000,8057000000
PFE,quarterly,2010-09-30,USD,191415000000,54089000000,2176000000,2176000000,8771000000,0,137326000000,19450000000,0,58627000000,58627000000,43787000000,0,10344000000,20288000000,8552000000,0,103347000000,24172000000,0,0,0,5158000000,79175000000,0,39010000000,0,0,44168000000,14188000000,23225000000,87635000000,-22707000000,42873000000,443000000,8057000000
PFE,quarterly,2010-06-30,USD,191071000000,51101000000,1877000000,1877000000,9511000000,0,139970000000,20041000000,0,62231000000,62231000000,43142000000,0,10524000000,17391000000,8310000000,0,104193000000,24681000000,0,0,0,5509000000,79512000000,0,37765000000,0,0,43274000000,15367000000,24403000000,86439000000,-22206000000,42010000000,443000000,8072000000
PFE,quarterly,2010-03-31,USD,195113000000,49916000000,1759000000,1759000000,10132000000,0,145197000000,21651000000,0,64480000000,64480000000,42648000000,0,12081000000,15503000000,8911000000,0,105031000000,25924000000,0,0,0,7769000000,79107000000,0,38281000000,0,0,46050000000,14362000000,23366000000,89659000000,-21697000000,42429000000,443000000,8101000000
PFE,quarterly,2009-12-31,USD,212949000000,61670000000,1978000000,1978000000,12403000000,0,151279000000,22780000000,0,68015000000,68015000000,42376000000,0,13122000000,23991000000,7458000000,0,122503000000,37225000000,0,0,0,5469000000,85278000000,0,43193000000,0,0,48662000000,17279000000,24246000000,90014000000,-21632000000,40426000000,443000000,6762000000
PFE,quarterly,2009-09-30,USD,141294000000,73784000000,4234000000,4234000000,5058000000,0,67510000000,13173000000,0,16125000000,16125000000,21796000000,0,12166000000,48239000000,5497000000,0,75044000000,23992000000,0,0,0,6954000000,51052000000,0,32402000000,0,0,46199000000,14072000000,16231000000,66157000000,-57364000000,54835000000,443000000,6762000000
PFE,quarterly,2009-06-30,USD,139339000000,71550000000,2244000000,2244000000,4993000000,0,67789000000,13194000000,0,16611000000,16611000000,21794000000,0,12576000000,47403000000,6464000000,0,76104000000,26109000000,0,0,0,7645000000,49995000000,0,31864000000,0,0,46538000000,15262000000,15775000000,63041000000,-57364000000,51965000000,443000000,6752000000
PFE,quarterly,2009-03-31,USD,122932000000,54253000000,1247000000,1247000000,4458000000,0,68679000000,12936000000,0,16923000000,16923000000,21482000000,0,0,32805000000,6147000000,0,62491000000,23340000000,0,0,0,7613000000,39151000000,0,21064000000,0,0,35447000000,13612000000,0,60255000000,-57363000000,51863000000,443000000,6753000000
PFE,quarterly,2008-12-31,USD,111148000000,43076000000,2122000000,2122000000,4381000000,0,68072000000,13287000000,0,17721000000,17721000000,21464000000,0,0,21609000000,5182000000,0,53408000000,27009000000,0,0,0,9320000000,26399000000,0,7963000000,0,0,17283000000,15282000000,0,57556000000,-57391000000,49142000000,443000000,6847000000
PFE,quarterly,2008-09-30,USD,115249000000,48227000000,1265000000,1265000000,4788000000,0,67022000000,14332000000,0,18978000000,18978000000,21353000000,0,0,24752000000,6672000000,0,47758000000,21503000000,0,0,0,9193000000,26255000000,0,7152000000,0,0,16345000000,9926000000,0,67335000000,-57389000000,53175000000,443000000,6736000000
PFE,quarterly,2008-06-30,USD,116515000000,48651000000,820000000,820000000,5334000000,0,67864000000,14925000000,0,19875000000,19875000000,21704000000,0,0,25359000000,6893000000,0,49797000000,23193000000,0,0,0,9448000000,26604000000,0,7246000000,0,0,16694000000,10887000000,0,66569000000,-57385000000,50912000000,443000000,6748000000
PFE,quarterly,2008-03-31,USD,118550000000,51011000000,2013000000,2013000000,5148000000,0,67539000000,15383000000,0,19896000000,19896000000,21556000000,0,0,26615000000,6026000000,0,50990000000,21682000000,0,0,0,8909000000,29308000000,0,8143000000,0,0,17052000000,9643000000,0,67417000000,-56883000000,52436000000,443000000,6762000000
PFE,quarterly,2007-12-31,USD,115268000000,46849000000,3406000000,3406000000,5302000000,0,68419000000,15734000000,0,20498000000,20498000000,21382000000,0,0,22069000000,5612000000,0,50144000000,21835000000,0,0,0,5825000000,28309000000,0,7314000000,0,0,13139000000,13740000000,0,65010000000,-56847000000,49660000000,442000000,6875000000
PFE,quarterly,2007-09-30,USD,109030000000,41840000000,2611000000,2611000000,5210000000,0,67190000000,15714000000,0,20998000000,20998000000,21210000000,0,0,19687000000,3864000000,0,42420000000,14328000000,0,0,0,2645000000,28092000000,0,6041000000,0,0,8686000000,9385000000,0,66610000000,-54346000000,51063000000,442000000,6894000000
PFE,quarterly,2007-06-30,USD,110403000000,41622000000,2138000000,2138000000,5734000000,0,68781000000,16298000000,0,22902000000,22902000000,20985000000,0,0,20115000000,3598000000,0,42309000000,15136000000,0,0,0,2432000000,27173000000,0,5777000000,0,0,8209000000,10343000000,0,68094000000,-51833000000,50304000000,442000000,6990000000
PFE,quarterly,2007-03-31,USD,110483000000,42337000000,2492000000,2492000000,5694000000,0,68146000000,16481000000,0,23501000000,23501000000,20911000000,0,0,19978000000,3256000000,0,37995000000,13301000000,0,0,0,2638000000,24694000000,0,4771000000,0,0,7409000000,8093000000,0,72488000000,-49255000000,53063000000,441000000,7075000000
PFE,quarterly,2006-12-31,USD,114837000000,46949000000,1827000000,1827000000,6111000000,0,67888000000,16632000000,0,24350000000,24350000000,20876000000,0,0,25886000000,3928000000,0,43479000000,21389000000,0,0,0,2434000000,22090000000,0,5546000000,0,0,7980000000,16936000000,0,71358000000,-46740000000,49669000000,441000000,7251000000
PFE,quarterly,2006-09-30,USD,108585000000,38721000000,1177000000,1177000000,6167000000,0,69864000000,16417000000,0,25323000000,25323000000,21051000000,0,0,11654000000,10086000000,0,38873000000,17688000000,0,0,0,2508000000,21185000000,0,5561000000,0,0,8069000000,8229000000,0,69712000000,-44256000000,43991000000,441000000,7251000000
PFE,quarterly,2006-06-30,USD,111550000000,40994000000,1921000000,1921000000,6392000000,0,70556000000,16483000000,0,26134000000,26134000000,21057000000,0,0,12829000000,10066000000,0,43061000000,20055000000,0,0,0,3779000000,23006000000,0,5450000000,0,0,9229000000,10180000000,0,68489000000,-41755000000,40627000000,440000000,7305000000
PFE,quarterly,2006-03-31,USD,112959000000,37415000000,2869000000,2869000000,6663000000,0,75544000000,17103000000,0,28073000000,28073000000,23741000000,0,0,12633000000,4453000000,0,43350000000,19674000000,0,0,0,5059000000,23676000000,0,6508000000,0,0,11567000000,9228000000,0,69609000000,-40757000000,41715000000,439000000,7348000000
PFE,quarterly,2005-12-31,USD,117565000000,41896000000,2247000000,2247000000,6039000000,0,75669000000,17090000000,0,51560000000,51560000000,20985000000,0,0,19979000000,9518000000,0,51938000000,28448000000,0,0,0,11589000000,23490000000,0,6347000000,0,0,17936000000,14786000000,0,65627000000,-39767000000,37608000000,439000000,7382000000
PFE,quarterly,2005-09-30,USD,110343000000,32768000000,959000000,959000000,6556000000,0,77575000000,17519000000,0,52782000000,52782000000,23806000000,0,0,12430000000,2864000000,0,43536000000,20395000000,0,0,0,6729000000,23141000000,0,5414000000,0,0,12143000000,7631000000,0,66807000000,-39385000000,38033000000,439000000,7382000000
PFE,quarterly,2005-06-30,USD,112327000000,33573000000,1276000000,1276000000,6480000000,0,78754000000,17673000000,0,53409000000,53409000000,23627000000,0,0,13293000000,2695000000,0,46999000000,22566000000,0,0,0,7261000000,24433000000,0,5517000000,0,0,12778000000,8849000000,0,65328000000,-39272000000,36446000000,439000000,7418000000
PFE,quarterly,2005-03-31,USD,122935000000,42353000000,1476000000,1476000000,6551000000,0,80582000000,17912000000,0,54672000000,54672000000,23671000000,0,0,20495000000,3170000000,0,55403000000,28948000000,0,0,0,13399000000,26455000000,0,6432000000,0,0,19831000000,7961000000,0,67532000000,-36881000000,35785000000,438000000,7474000000
PFE,quarterly,2004-12-31,USD,123684000000,39694000000,1808000000,1808000000,6660000000,0,83990000000,18385000000,0,57007000000,57007000000,23756000000,0,0,18085000000,2515000000,0,55406000000,26458000000,0,0,0,11266000000,28948000000,0,7279000000,0,0,18545000000,12520000000,0,68278000000,-35992000000,35492000000,438000000,7569000000
UNH,annual,2024-12-31,USD,298278000000,85779000000,25312000000,25312000000,0,0,212499000000,0,0,23268000000,23268000000,106734000000,0,52354000000,3801000000,8212000000,0,195687000000,103769000000,0,0,0,4545000000,91918000000,0,72359000000,4545000000,0,76904000000,27346000000,15939000000,92658000000,0,96036000000,9000000,929000000
UNH,annual,2023-12-31,USD,273720000000,78437000000,25427000000,25427000000,-68598000000,0,195283000000,0,0,15194000000,15194000000,103732000000,0,47609000000,4201000000,9839000000,0,174801000000,99054000000,0,0,0,4274000000,80442000000,0,58263000000,4274000000,0,62537000000,59467000000,14463000000,88756000000,0,95774000000,9000000,938000000
UNH,annual,2022-12-31,USD,245705000000,69069000000,23365000000,23365000000,0,0,176636000000,10128000000,0,14401000000,14401000000,93352000000,0,43728000000,4546000000,10708000000,0,159358000000,89237000000,0,0,0,3110000000,70121000000,0,54513000000,3110000000,0,57623000000,26281000000,15608000000,77772000000,0,86156000000,9000000,950000000
UNH,annual,2021-12-31,USD,212206000000,61758000000,21375000000,21375000000,0,0,150448000000,8969000000,0,10044000000,10044000000,75795000000,0,43114000000,2532000000,9769000000,0,135727000000,78292000000,0,0,0,3620000000,57435000000,0,42383000000,3620000000,0,46003000000,22975000000,15052000000,71760000000,0,77134000000,10000000,956000000
UNH,annual,2020-12-31,USD,197289000000,53718000000,16921000000,16921000000,0,0,143571000000,8626000000,0,10856000000,10856000000,71337000000,0,41242000000,2860000000,8533000000,0,126750000000,72420000000,0,0,0,4819000000,54330000000,0,38648000000,4819000000,0,43467000000,20392000000,12315000000,65491000000,0,69295000000,10000000,961000000
UNH,annual,2019-12-31,USD,173889000000,42634000000,10985000000,10985000000,0,0,131255000000,8704000000,0,10349000000,10349000000,65659000000,0,37209000000,3260000000,6927000000,0,111727000000,61782000000,0,0,0,3870000000,49945000000,0,36808000000,3870000000,0,40678000000,14595000000,10144000000,60436000000,0,61178000000,9000000,966000000
UNH,annual,2018-12-31,USD,152221000000,38692000000,10866000000,10866000000,0,0,113529000000,8458000000,0,9325000000,9325000000,58910000000,0,32510000000,3458000000,6118000000,0,95994000000,53209000000,0,0,0,1973000000,42785000000,0,34581000000,1973000000,0,36554000000,12244000000,5730000000,54319000000,0,55846000000,10000000,983000000
UNH,annual,2017-12-31,USD,139057000000,37084000000,11981000000,11981000000,0,0,101973000000,7013000000,0,8489000000,8489000000,54556000000,0,28341000000,3509000000,5764000000,0,87035000000,50463000000,0,0,0,2857000000,36572000000,0,28835000000,2857000000,0,31692000000,12286000000,5556000000,49833000000,0,48730000000,10000000,985000000
UNH,annual,2016-12-31,USD,122679000000,33748000000,10430000000,10430000000,0,0,88931000000,5901000000,0,8541000000,8541000000,47584000000,0,23868000000,2845000000,4953000000,0,82270000000,49215000000,0,0,0,7193000000,33055000000,0,25777000000,7193000000,0,32970000000,10339000000,4831000000,38397000000,0,40945000000,10000000,968000000
UNH,annual,2015-12-31,USD,111383000000,31639000000,10923000000,10923000000,0,0,79744000000,4861000000,0,8391000000,8391000000,44453000000,0,18792000000,1988000000,5404000000,0,75922000000,42898000000,0,0,0,6634000000,33024000000,0,25460000000,2647000000,0,32094000000,7798000000,3977000000,33725000000,0,37125000000,10000000,967000000
UNH,annual,2014-12-31,USD,86382000000,23556000000,7495000000,7495000000,0,0,62826000000,4418000000,0,3669000000,3669000000,32940000000,0,18827000000,1741000000,4570000000,0,52540000000,30623000000,0,0,0,1399000000,21917000000,0,16007000000,1078000000,0,17406000000,5965000000,3845000000,32454000000,0,33836000000,10000000,986000000
UNH,annual,2013-12-31,USD,81882000000,20380000000,7276000000,7276000000,0,0,61502000000,4010000000,0,3844000000,3844000000,31604000000,0,19605000000,1937000000,4117000000,0,48558000000,27881000000,0,0,0,1969000000,20677000000,0,14891000000,0,0,16860000000,5279000000,3990000000,32149000000,0,33047000000,10000000,1023000000
UNH,annual,2012-12-31,USD,80885000000,21052000000,8406000000,8406000000,0,0,59833000000,3939000000,0,4682000000,4682000000,31286000000,0,17711000000,3031000000,4017000000,0,47586000000,27116000000,0,0,0,2713000000,20470000000,0,14041000000,0,0,16754000000,4910000000,3979000000,31178000000,0,30664000000,10000000,1046000000
UNH,annual,2011-12-31,USD,67889000000,20350000000,9429000000,9429000000,-12006000000,0,47539000000,2515000000,0,2795000000,2795000000,23975000000,0,16166000000,2577000000,3795000000,0,39597000000,23922000000,0,0,0,982000000,15675000000,0,10656000000,0,0,11638000000,5063000000,2445000000,28292000000,0,27821000000,10000000,1087000000
UNH,annual,2010-12-31,USD,63063000000,18393000000,9123000000,9123000000,-11195000000,0,44670000000,2200000000,0,2910000000,2910000000,22745000000,0,14707000000,2072000000,3494000000,0,37238000000,23700000000,0,0,0,2480000000,13538000000,0,8662000000,0,0,11142000000,10467000000,4876000000,25825000000,0,25562000000,11000000,1131000000
UNH,annual,2009-12-31,USD,59045000000,18200000000,9800000000,9800000000,-11039000000,0,40845000000,2140000000,0,3575000000,3575000000,20727000000,0,13311000000,1239000000,3369000000,0,35439000000,21314000000,0,0,0,2164000000,14125000000,0,9009000000,0,0,13498000000,8571000000,4267000000,23606000000,0,23342000000,11000000,1179000000
UNH,annual,2008-12-31,USD,55815000000,14990000000,7426000000,7426000000,-8209000000,0,40825000000,2181000000,0,2329000000,2329000000,20088000000,0,0,783000000,3137000000,0,35035000000,20190000000,0,0,0,1456000000,14845000000,0,11338000000,0,0,12794000000,10070000000,0,20780000000,0,20782000000,12000000,1241000000
UNH,annual,2007-12-31,USD,50899000000,15544000000,8865000000,8865000000,386000000,0,35355000000,2121000000,0,1737000000,1737000000,16854000000,0,0,754000000,3025000000,0,30836000000,18492000000,0,0,0,1946000000,12344000000,0,9063000000,0,0,11009000000,8215000000,0,20063000000,0,18929000000,13000000,1361000000
UNH,annual,2006-12-31,USD,48320000000,16044000000,10320000000,10320000000,561000000,0,32276000000,1894000000,0,1904000000,1904000000,16822000000,0,0,620000000,3220000000,0,27510000000,18497000000,0,0,0,1483000000,9013000000,0,5973000000,0,0,7456000000,8938000000,0,20810000000,0,14376000000,13000000,1402000000
UNH,annual,2005-12-31,USD,41374000000,10640000000,5421000000,5421000000,645000000,0,30734000000,1647000000,0,2020000000,2020000000,16206000000,0,0,590000000,-728000000,0,23641000000,16644000000,0,0,0,3261000000,6997000000,0,3850000000,0,0,7111000000,6121000000,0,17733000000,0,10765000000,14000000,1333000000
UNH,quarterly,2024-12-31,USD,298278000000,85779000000,25312000000,25312000000,0,0,212499000000,0,0,23268000000,23268000000,106734000000,0,52354000000,3801000000,8212000000,0,195687000000,103769000000,0,0,0,4545000000,91918000000,0,72359000000,4545000000,0,76904000000,27346000000,15939000000,92658000000,0,96036000000,9000000,927000000
UNH,quarterly,2024-09-30,USD,299309000000,92258000000,32400000000,32400000000,-55124000000,0,207051000000,0,0,23594000000,23594000000,105978000000,0,48689000000,4734000000,7639000000,0,194854000000,101565000000,0,0,0,3909000000,93289000000,0,74101000000,3909000000,0,78010000000,94336000000,15174000000,99881000000,0,96518000000,9000000,930000000
UNH,quarterly,2024-06-30,USD,286056000000,92038000000,26286000000,26286000000,0,0,194018000000,0,0,14729000000,14729000000,105436000000,0,46113000000,5037000000,10838000000,0,186822000000,104670000000,0,0,0,11371000000,63727000000,0,63727000000,11371000000,0,75098000000,27294000000,14794000000,84801000000,0,92400000000,9000000,928000000
UNH,quarterly,2024-03-31,USD,284210000000,88942000000,28414000000,28414000000,-74895000000,0,195268000000,0,0,15543000000,15543000000,105664000000,0,45928000000,4296000000,9751000000,0,187292000000,104431000000,0,0,0,9787000000,82861000000,0,63850000000,9787000000,0,73637000000,26668000000,14844000000,86688000000,0,90118000000,9000000,922000000
UNH,quarterly,2023-12-31,USD,278415000000,78437000000,25427000000,25427000000,-68598000000,0,199978000000,0,0,15194000000,15194000000,103732000000,0,47609000000,4201000000,9839000000,0,179496000000,99054000000,0,0,0,5312000000,80442000000,0,58263000000,4274000000,0,67435000000,58429000000,14463000000,88756000000,0,95774000000,9000000,935000000
UNH,quarterly,2023-09-30,USD,282063000000,91905000000,38915000000,38915000000,0,0,190158000000,11070000000,0,15200000000,15200000000,101703000000,0,45474000000,5182000000,9383000000,0,188083000000,114179000000,0,0,0,5290000000,73904000000,0,58079000000,5290000000,0,63369000000,29622000000,15825000000,84494000000,0,93173000000,9000000,936000000
UNH,quarterly,2023-06-30,USD,280164000000,89869000000,46279000000,46279000000,0,0,190295000000,10926000000,0,15643000000,15643000000,101669000000,0,45988000000,46279000000,9507000000,0,188008000000,112981000000,0,0,0,6321000000,75027000000,0,59268000000,6321000000,0,65589000000,30345000000,15759000000,82353000000,0,89994000000,9000000,940000000
UNH,quarterly,2023-03-31,USD,283679000000,93895000000,41913000000,41913000000,0,0,189784000000,10637000000,0,16165000000,16165000000,100406000000,0,46884000000,4584000000,10288000000,0,193057000000,116482000000,0,0,0,9931000000,76575000000,0,60657000000,9931000000,0,70588000000,30399000000,15918000000,81312000000,0,88852000000,9000000,943000000
UNH,quarterly,2022-12-31,USD,245705000000,69069000000,23365000000,23365000000,0,0,176636000000,10128000000,0,14401000000,14401000000,93352000000,0,43728000000,4546000000,23477000000,0,159358000000,89237000000,0,0,0,3110000000,70121000000,0,54513000000,3110000000,0,57623000000,26281000000,15608000000,77772000000,0,86156000000,9000000,947000000
UNH,quarterly,2022-09-30,USD,243064000000,82937000000,38845000000,38845000000,0,0,160127000000,9469000000,0,10785000000,10785000000,83904000000,0,41557000000,3682000000,9679000000,0,160143000000,100935000000,0,0,0,3229000000,59208000000,0,45438000000,3229000000,0,48667000000,28563000000,13770000000,74646000000,0,83722000000,10000000,948000000
UNH,quarterly,2022-06-30,USD,230172000000,68356000000,24612000000,24612000000,0,0,161816000000,9421000000,0,11285000000,11285000000,84159000000,0,42427000000,3352000000,9235000000,0,149045000000,88698000000,0,0,0,5592000000,60347000000,0,45799000000,5592000000,0,51391000000,26771000000,14548000000,72820000000,0,80540000000,10000000,950000000
UNH,quarterly,2022-03-31,USD,221238000000,69029000000,25482000000,25482000000,0,0,152209000000,9183000000,0,9918000000,9918000000,77548000000,0,42353000000,2914000000,9768000000,0,143591000000,88170000000,0,0,0,6697000000,55421000000,0,40796000000,6697000000,0,47493000000,25064000000,14625000000,72766000000,0,78782000000,10000000,954000000
UNH,quarterly,2021-12-31,USD,212206000000,61758000000,21375000000,21375000000,0,0,150448000000,8969000000,0,10044000000,10044000000,75795000000,0,43114000000,2532000000,23635000000,0,135727000000,78292000000,0,0,0,3620000000,57435000000,0,42383000000,3620000000,0,46003000000,22975000000,15052000000,71760000000,0,77134000000,10000000,955000000
UNH,quarterly,2021-09-30,USD,213045000000,61610000000,21085000000,21085000000,0,0,151435000000,8730000000,0,10436000000,10436000000,75435000000,0,44777000000,2786000000,9507000000,0,138413000000,79575000000,0,0,0,3620000000,58838000000,0,43345000000,3620000000,0,46965000000,49107000000,15493000000,70278000000,0,75124000000,10000000,955000000
UNH,quarterly,2021-06-30,USD,210292000000,58916000000,19832000000,19832000000,0,0,151376000000,8735000000,0,10806000000,10806000000,75827000000,0,44061000000,2729000000,9138000000,0,136971000000,76557000000,0,0,0,3868000000,60414000000,0,44348000000,3868000000,0,48216000000,47311000000,16066000000,69014000000,0,73090000000,10000000,956000000
UNH,quarterly,2021-03-31,USD,205171000000,59508000000,19955000000,19955000000,0,0,145663000000,8496000000,0,10842000000,10842000000,72162000000,0,42406000000,2962000000,9065000000,0,134589000000,80641000000,0,0,0,8838000000,53948000000,0,37420000000,8838000000,0,46258000000,21361000000,12926000000,66404000000,0,71220000000,10000000,957000000
UNH,quarterly,2020-12-31,USD,197289000000,53718000000,16921000000,16921000000,0,0,143571000000,8626000000,0,10856000000,10856000000,71337000000,0,41242000000,2860000000,21067000000,0,126750000000,72420000000,0,0,0,4819000000,54330000000,0,38648000000,4819000000,0,43467000000,20392000000,12315000000,65491000000,0,69295000000,10000000,961000000
UNH,quarterly,2020-09-30,USD,190969000000,54821000000,17550000000,17550000000,0,0,136148000000,8151000000,0,10373000000,10373000000,68088000000,0,39184000000,3259000000,8610000000,0,121018000000,66597000000,0,0,0,3899000000,54421000000,0,39895000000,3899000000,0,43794000000,17967000000,11186000000,65231000000,0,69715000000,10000000,962000000
UNH,quarterly,2020-06-30,USD,192483000000,58918000000,22327000000,22327000000,0,0,133565000000,8126000000,0,10552000000,10552000000,67872000000,0,36778000000,3266000000,9349000000,0,124126000000,69883000000,0,0,0,6156000000,54243000000,0,39901000000,6156000000,0,46057000000,16805000000,11056000000,63624000000,0,67776000000,10000000,960000000
